f1,0.754310
f2,0.778017
f3,0.797414
f4,0.797414
f5,0.806034
f6,0.814655
f7,0.806034
f8,0.799569
f9,0.808190
f10,0.808190
f11,0.806034
f12,0.801724
f13,0.821121
f14,0.825431
f15,0.818966
f16,0.818966
f17,0.827586
f18,0.818966
f19,0.818966
f20,0.814655
f21,0.816810
f22,0.803879
f23,0.801724
f24,0.806034
f25,0.806034
f26,0.808190
f27,0.808190
f28,0.812500
f29,0.801724
f30,0.812500
f31,0.812500
f32,0.814655
f33,0.797414
f34,0.808190
f35,0.801724
f36,0.810345
f37,0.801724
f38,0.790948
f39,0.821121
f40,0.823276
f41,0.806034
f42,0.818966
f43,0.810345
f44,0.810345
f45,0.812500
f46,0.821121
f47,0.812500
f48,0.816810
f49,0.814655
f50,0.808190
f51,0.810345
f52,0.810345
f53,0.836207
f54,0.812500
f55,0.821121
f56,0.823276
f57,0.816810
f58,0.814655
f59,0.827586
f60,0.810345
f61,0.812500
f62,0.821121
f63,0.810345
f64,0.810345
f65,0.818966
f66,0.818966
f67,0.834052
f68,0.814655
f69,0.829741
f70,0.816810
f71,0.827586
f72,0.810345
f73,0.818966
f74,0.829741
f75,0.827586
f76,0.823276
f77,0.818966
f78,0.827586
f79,0.823276
f80,0.801724
f81,0.812500
f82,0.816810
f83,0.823276
f84,0.814655
f85,0.816810
f86,0.825431
f87,0.818966
f88,0.827586
f89,0.825431
f90,0.821121
f91,0.834052
f92,0.825431
f93,0.836207
f94,0.834052
f95,0.831897
f96,0.831897
f97,0.812500
f98,0.827586
f99,0.818966
f100,0.834052
f101,0.831897
f102,0.823276
f103,0.836207
f104,0.818966
f105,0.799569
f106,0.814655
f107,0.831897
f108,0.825431
f109,0.806034
f110,0.821121
f111,0.825431
f112,0.823276
f113,0.818966
f114,0.818966
f115,0.799569
f116,0.827586
f117,0.812500
f118,0.808190
f119,0.808190
f120,0.806034
f121,0.816810
f122,0.801724
f123,0.797414
f124,0.795259
f125,0.799569
f126,0.808190
f127,0.818966
f128,0.806034
f129,0.810345
f130,0.801724
f131,0.795259
f132,0.799569
f133,0.801724
f134,0.801724
f135,0.823276
f136,0.812500
f137,0.810345
f138,0.838362
f139,0.831897
f140,0.827586
f141,0.831897
f142,0.831897
f143,0.816810
f144,0.814655
f145,0.825431
f146,0.818966
f147,0.851293
f148,0.812500
f149,0.840517
f150,0.810345
f151,0.851293
f152,0.834052
f153,0.829741
f154,0.810345
f155,0.844828
f156,0.829741
f157,0.825431
f158,0.842672
f159,0.831897
f160,0.816810
f161,0.840517
f162,0.821121
f163,0.816810
f164,0.825431
f165,0.842672
f166,0.825431
f167,0.838362
f168,0.821121
f169,0.834052
f170,0.810345
f171,0.814655
f172,0.827586
f173,0.814655
f174,0.825431
f175,0.814655
f176,0.814655
f177,0.831897
f178,0.825431
f179,0.821121
f180,0.821121
f181,0.810345
f182,0.836207
f183,0.834052
f184,0.823276
f185,0.836207
f186,0.844828
f187,0.825431
f188,0.840517
f189,0.836207
f190,0.818966
f191,0.816810
f192,0.810345
f193,0.827586
f194,0.821121
f195,0.818966
f196,0.821121
f197,0.831897
f198,0.842672
f199,0.834052
f200,0.838362
f201,0.838362
f202,0.829741
f203,0.840517
f204,0.825431
f205,0.814655
f206,0.836207
f207,0.853448
f208,0.838362
f209,0.821121
f210,0.825431
f211,0.827586
f212,0.818966
f213,0.834052
f214,0.831897
f215,0.829741
f216,0.836207
f217,0.803879
f218,0.825431
f219,0.818966
f220,0.834052
f221,0.834052
f222,0.823276
f223,0.834052
f224,0.838362
f225,0.827586
f226,0.816810
f227,0.823276
f228,0.818966
f229,0.823276
f230,0.801724
f231,0.806034
f232,0.821121
f233,0.827586
f234,0.842672
f235,0.821121
f236,0.803879
f237,0.836207
f238,0.814655
f239,0.810345
f240,0.825431
f241,0.808190
f242,0.834052
f243,0.836207
f244,0.825431
f245,0.829741
f246,0.825431
f247,0.825431
f248,0.814655
f249,0.808190
f250,0.834052
f251,0.816810
f252,0.808190
f253,0.812500
f254,0.823276
f255,0.814655
f256,0.803879
f257,0.799569
f258,0.838362
f259,0.814655
f260,0.795259
f261,0.801724
f262,0.816810
f263,0.786638
f264,0.808190
f265,0.808190
f266,0.808190
f267,0.808190
f268,0.829741
f269,0.816810
f270,0.812500
f271,0.827586
f272,0.829741
f273,0.803879
f274,0.831897
f275,0.818966
f276,0.823276
f277,0.806034
f278,0.786638
f279,0.803879
f280,0.810345
f281,0.823276
f282,0.812500
f283,0.816810
f284,0.806034
f285,0.814655
f286,0.797414
f287,0.810345
f288,0.836207
f289,0.808190
f290,0.836207
f291,0.806034
f292,0.821121
f293,0.816810
f294,0.823276
f295,0.831897
f296,0.821121
f297,0.797414
f298,0.823276
f299,0.816810
f300,0.821121
f301,0.821121
f302,0.799569
f303,0.806034
f304,0.795259
f305,0.801724
f306,0.810345
f307,0.808190
f308,0.808190
f309,0.816810
f310,0.812500
f311,0.797414
f312,0.797414
f313,0.812500
f314,0.801724
f315,0.812500
f316,0.778017
f317,0.793103
f318,0.812500
f319,0.803879
f320,0.812500
f321,0.812500
f322,0.793103
f323,0.795259
f324,0.825431
f325,0.803879
f326,0.799569
f327,0.799569
f328,0.786638
f329,0.799569
f330,0.795259
f331,0.793103
f332,0.808190
f333,0.775862
f334,0.786638
f335,0.806034
f336,0.799569
f337,0.810345
f338,0.788793
f339,0.799569
f340,0.803879
f341,0.795259
f342,0.814655
f343,0.788793
f344,0.829741
f345,0.801724
f346,0.801724
f347,0.803879
f348,0.793103
f349,0.834052
f350,0.808190
f351,0.780172
f352,0.814655
f353,0.799569
f354,0.803879
f355,0.801724
f356,0.793103
f357,0.812500
f358,0.806034
f359,0.797414
f360,0.799569
f361,0.810345
f362,0.818966
f363,0.790948
f364,0.808190
f365,0.810345
f366,0.803879
f367,0.808190
f368,0.799569
f369,0.808190
f370,0.803879
f371,0.810345
f372,0.788793
f373,0.808190
f374,0.816810
f375,0.799569
f376,0.823276
f377,0.810345
f378,0.818966
f379,0.788793
f380,0.786638
f381,0.780172
f382,0.790948
f383,0.786638
f384,0.795259
f385,0.790948
f386,0.784483
f387,0.808190
f388,0.788793
f389,0.810345
f390,0.797414
f391,0.810345
f392,0.823276
f393,0.780172
f394,0.788793
f395,0.790948
f396,0.814655
f397,0.803879
f398,0.814655
f399,0.806034
f400,0.799569
f401,0.790948
f402,0.784483
f403,0.808190
f404,0.788793
f405,0.795259
f406,0.806034
f407,0.784483
f408,0.795259
f409,0.801724
f410,0.797414
f411,0.788793
f412,0.810345
f413,0.775862
f414,0.778017
f415,0.788793
f416,0.801724
f417,0.797414
f418,0.795259
f419,0.797414
f420,0.773707
f421,0.782328
f422,0.795259
f423,0.793103
f424,0.788793
f425,0.786638
f426,0.786638
f427,0.799569
f428,0.784483
f429,0.784483
f430,0.793103
f431,0.803879
f432,0.799569
f433,0.793103
f434,0.795259
f435,0.808190
f436,0.793103
f437,0.795259
f438,0.762931
f439,0.816810
f440,0.784483
f441,0.782328
f442,0.778017
f443,0.812500
f444,0.806034
f445,0.780172
f446,0.790948
f447,0.788793
f448,0.795259
f449,0.801724
f450,0.793103
f451,0.793103
f452,0.773707
f453,0.799569
f454,0.808190
f455,0.771552
f456,0.808190
f457,0.795259
f458,0.793103
f459,0.780172
f460,0.773707
f461,0.786638
f462,0.769397
f463,0.775862
f464,0.782328
f465,0.780172
f466,0.782328
f467,0.773707
f468,0.797414
f469,0.780172
f470,0.790948
f471,0.771552
f472,0.786638
f473,0.775862
f474,0.790948
f475,0.775862
f476,0.797414
f477,0.778017
f478,0.793103
f479,0.773707
f480,0.784483
f481,0.801724
f482,0.780172
f483,0.788793
f484,0.771552
f485,0.769397
f486,0.790948
f487,0.782328
f488,0.793103
f489,0.790948
f490,0.767241
f491,0.765086
f492,0.782328
f493,0.803879
f494,0.767241
f495,0.799569
f496,0.799569
f497,0.767241
f498,0.773707
f499,0.771552
f500,0.758621
f501,0.788793
f502,0.775862
f503,0.765086
f504,0.778017
f505,0.790948
f506,0.771552
f507,0.762931
f508,0.762931
f509,0.793103
f510,0.754310
f511,0.773707
f512,0.760776
f513,0.782328
f514,0.799569
f515,0.771552
f516,0.782328
f517,0.767241
f518,0.767241
f519,0.769397
f520,0.780172
f521,0.790948
f522,0.773707
f523,0.775862
f524,0.769397
f525,0.780172
f526,0.767241
f527,0.803879
f528,0.752155
f529,0.769397
f530,0.799569
f531,0.773707
f532,0.773707
f533,0.788793
f534,0.790948
f535,0.784483
f536,0.782328
f537,0.758621
f538,0.762931
f539,0.758621
f540,0.773707
f541,0.786638
f542,0.754310
f543,0.752155
f544,0.788793
f545,0.769397
f546,0.769397
f547,0.752155
f548,0.762931
f549,0.762931
f550,0.769397
f551,0.793103
f552,0.758621
f553,0.754310
f554,0.780172
f555,0.769397
f556,0.771552
f557,0.780172
f558,0.765086
