f1,0.203859
f2,0.309035
f3,0.377209
f4,0.390429
f5,0.397236
f6,0.417018
f7,0.410464
f8,0.410227
f9,0.412393
f10,0.424759
f11,0.457252
f12,0.434813
f13,0.485721
f14,0.467517
f15,0.462250
f16,0.477206
f17,0.511455
f18,0.497209
f19,0.456907
f20,0.472077
f21,0.443189
f22,0.436782
f23,0.449029
f24,0.434587
f25,0.447555
f26,0.422920
f27,0.462273
f28,0.431930
f29,0.444133
f30,0.494253
f31,0.471264
f32,0.470154
f33,0.474317
f34,0.461140
f35,0.447359
f36,0.452301
f37,0.449893
f38,0.472387
f39,0.486027
f40,0.509175
f41,0.496428
f42,0.513258
f43,0.495853
f44,0.488709
f45,0.503559
f46,0.470177
f47,0.521001
f48,0.518491
f49,0.524261
f50,0.527549
f51,0.526439
f52,0.510090
f53,0.495085
f54,0.484263
f55,0.505639
f56,0.524261
f57,0.484519
f58,0.516398
f59,0.496428
f60,0.529523
f61,0.511391
f62,0.521001
f63,0.524261
f64,0.492046
f65,0.529523
f66,0.492046
f67,0.521655
f68,0.518491
f69,0.521655
f70,0.532637
f71,0.528727
f72,0.544563
f73,0.520480
f74,0.556858
f75,0.505906
f76,0.543620
f77,0.538960
f78,0.538371
f79,0.506811
f80,0.553734
f81,0.504273
f82,0.504273
f83,0.534604
f84,0.513914
f85,0.534211
f86,0.535127
f87,0.505639
f88,0.534604
f89,0.545404
f90,0.564645
f91,0.535127
f92,0.555687
f93,0.530327
f94,0.584125
f95,0.541645
f96,0.563203
f97,0.512736
f98,0.559431
f99,0.540987
f100,0.577163
f101,0.548283
f102,0.537585
f103,0.577805
f104,0.573982
f105,0.555687
f106,0.563853
f107,0.537585
f108,0.544949
f109,0.530536
f110,0.517183
f111,0.537585
f112,0.567005
f113,0.523804
f114,0.505639
f115,0.548020
f116,0.523173
f117,0.555687
f118,0.523195
f119,0.505490
f120,0.513004
f121,0.533795
f122,0.519818
f123,0.530866
f124,0.509008
f125,0.523173
f126,0.548283
f127,0.544949
f128,0.560014
f129,0.526887
f130,0.512585
f131,0.505530
f132,0.519818
f133,0.534211
f134,0.537914
f135,0.512625
f136,0.559431
f137,0.577163
f138,0.570189
f139,0.555687
f140,0.594286
f141,0.555301
f142,0.552424
f143,0.555687
f144,0.563853
